title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Access to Chiral (Semi)Saturated Silacycles via Rh-Catalyzed Asymmetric Sila-(3+2) Annulation,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c13515/5429724/Access-to-Chiral-Semi-Saturated-Silacycles-via-Rh,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/jacs.6c13515,Chuan He,,"Abstract Five-membered (hetero)cycles are ubiquitous privileged scaffolds, yet their silicon analogs remain synthetically elusive, especially those bearing multiple carbon and silicon stereocenters. Here, we report a rhodium-catalyzed enantioselective sila-(3+2) annulation that directly addresses this gap. This reaction is driven by a unique 1,2-silyl migration, enabling the modular union of alkynylsilanes and alkenes as complementary C2Si and C2 synthons. This process provides efficient, one-step access to a wide range of functionalized chiral silacyclopent-2-enes (&gt;40 examples) with excellent stereocontrol (up to &gt;99% e.e., &gt;20:1 d.r.), including complex bioactive molecule derivatives. The products serve as versatile linchpins for diversification, enabling streamlined synthesis of polysubstituted silacyclopentanes bearing multiple C- and Si-stereogenic centers. This work establishes a general and practical platform for accessing a vast, unexplored chemical space of chiral (semi)saturated silacycles, with broad implications for drug discovery and beyond.",crossref
Bioorthogonal Click Degradable Mechanically Strong Hydrogels,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c12152/5429935/Bioorthogonal-Click-Degradable-Mechanically-Strong,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/jacs.6c12152,Richard Hoogenboom,,"Abstract Hydrogels with high mechanical strength at equilibrium swelling are crucial for load-bearing applications. However, despite significant progress in the development of strong hydrogels, their in vivo applications remain limited by the need for invasive surgical removal after use. Bioorthogonal click chemistry is introduced in this work as a biocompatible strategy for the post-use on-demand degradation of mechanically strong hydrogels. We designed a strong chemically degradable single-network hydrogel by crosslinking poly(2-isopropenyl-2-oxazoline) with 2-(diphenylphosphino)terephthalic acid as a bifunctional crosslinker that facilitates Staudinger–Bertozzi ligation-induced hydrogel degradation with azide compounds while also enhancing the hydrogel mechanical properties through hydrophobic interactions to enhance network robustness. This hydrogel exhibits excellent biocompatibility and ultra-high compressive strength (16.1 MPa), which can be readily tuned by adjusting the crosslinking density. The strong hydrogel undergoes controlled degradation via bioorthogonal click chemistry upon contact with an aqueous azido-glucose solution while avoiding the formation of toxic byproducts. The in vivo degradation behavior of the hydrogel is demonstrated in a mouse model that was also used to confirm the hydrogel biocompatibility during in vivo implantation and degradation. In summary, this study established a new strategy for the design of strong hydrogels with on-demand controllable degradation through click chemistry-induced breaking of crosslinks.",crossref
Potential Driven Spin-Crossover Synergized with Hydrogen-Bond Engineering in a Molecular Catalyst for Selective H2O2 Electrosynthesis,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c16940/5429726/Potential-Driven-Spin-Crossover-Synergized-with,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/jacs.6c16940,Xin Wang,,"Abstract The electrochemical two-electron oxygen reduction reaction (2e– ORR) provides a sustainable route for hydrogen peroxide (H2O2) production. However, its efficiency is fundamentally constrained by the spin-forbidden activation of triplet O2 and the subsequent proton-coupled electron-transfer steps required to form singlet H2O2. Herein, we report a pyrazine-functionalized nickel phthalocyanine catalyst (NiPNPC) that overcomes these constraints and achieves exceptional selectivity for H2O2 (up to 97.15%). In situ spectroscopic and computational studies reveal that the pyrazine units within the macrocyclic ligand promote a dynamic spin-crossover at the Ni center from a low-spin to a high-spin under cathodic polarization for O2 activation, thereby resolving the intrinsic spin mismatch. Concurrently, the pyrazine units facilitate the reorganization of a well-defined hydrogen-bonding network at the electrolyte-catalyst interface. This network ensures efficient proton delivery to the active center and thereby efficient H2O2 formation. The synergy between dynamic spin-state modulation and interfacial hydrogen-bond engineering provides a mechanistic understanding for selective H2O2 formation and establishes a new design paradigm for advanced molecular electrocatalysts in sustainable synthesis.",crossref
Scalable Total Syntheses of Nonthmicin and Ecteinamycin Reveal a Dual Antibacterial and Antitoxin Profile against Clostridioides difficile,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c15393/5429764/Scalable-Total-Syntheses-of-Nonthmicin-and,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/jacs.6c15393,Chao Li,,"Abstract Clostridioides difficile infection (CDI) is a severe diarrheal disease with substantial mortality, frequent recurrence, and limited treatment options. Here, we describe a scalable total synthesis of ecteinamycin, a polyether ionophore with anti-C. difficile activity, and its congener nonthmicin. Key steps include two electrochemical decarboxylative alkenylations, an enzyme-catalyzed anti-Baldwin cyclization, and a redox-economic asymmetric C–C bond formation. This synthesis enabled systematic biological evaluation. Nonthmicin showed potent and selective suppression of C. difficile, protected mammalian cells from toxin B (TcdB)-induced cytopathology, and displayed therapeutic efficacy in a mouse model of CDI. Preliminary structure–function studies suggest that the exo-methylene group of the tetronic acid motif is an important contributor to the observed exceptional potency. These findings challenge the prevailing view of polyether ionophores as broad-spectrum membrane-active agents and suggest new therapeutic possibilities for CDI.",crossref
Altermagnetism and Room-Temperature Metal-to-Insulator Transition in CsCr2S2O,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c17601/5430409/Altermagnetism-and-Room-Temperature-Metal-to,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/jacs.6c17601,Guang-Han Cao,,"Abstract Altermagnetism (AM) has been theoretically predicted to arise widely in T2OCh2 (T = 3d transition metal; Ch = S, Se, Te) layers, offering opportunities for unconventional spin-dependent electronic phenomena. However, experimental realization of AM in this family remains scarce. Recently, spin-split electronic bands have been observed using surface-sensitive photoemission spectroscopy in the 1221-type, vanadium-based compounds KV2Se2O and Cs1-δV2Te2O, where the T2OCh2 layer and alkali metal are alternately stacked. Nevertheless, their altermagnetic spin splitting is compensated between adjacent layers and therefore vanishes in the bulk. Here, we report AM in a new 1221-type chromium-based compound, CsCr2S2O. It undergoes antiferromagnetic ordering at 326 K, followed by a metal-to-insulator transition (MIT) at 305 K. The antiferromagnetism (AFM) adopts a C-type configuration, satisfying the spin space symmetry required for AM. Across the MIT, a structural modulation with propagation vector q = (1/2, 1/2, 0) emerges, accompanied by Cr charge disproportionation and magnetic modulation, while preserving the altermagnetic spin splitting. Our comprehensive experiments and density functional theory (DFT) calculations reveal the cooperative interplay among lattice distortion, magnetic ordering, and electronic correlations underlying the Verwey-type MIT. The Verwey-type transition between metallic and insulating altermagnetic states in CsCr2S2O offers a unique opportunity to explore multifunctional charge- and spin-based applications and to study emergent collective electronic states associated with AM.",crossref
In Situ Engineered NiCoRu‐CeO 2 Interfaces for Active and Stable Ammonia Conversion Toward High‐Performance Direct Ammonia Protonic Ceramic Fuel Cells,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.74961,,Advanced Materials,2026-09-15 00:00:00+00:00,10.1002/adma.74961,Xinbo Zhang,,"ABSTRACT Direct ammonia proton‐conducting ceramic fuel cells (DA‐PCFCs) emerge as one promising clean energy technology that directly utilizes ammonia as a hydrogen‐rich, zero‐carbon fuel. However, limited catalytic activity and structural instability of conventional Ni‐based anode under ammonia atmospheres impose daunting challenges in the practical DA‐PCFCs application. Here, we develop the stable NiCoRu‐CeO 2 catalytic heterointerface using the facile strategy of infiltration coupled with in situ conversion of the Ce 0.9 Co 0.09 Ru 0.01 O 2 (CCR) precursor on Ni‐BaCe 0.7 Zr 0.1 Y 0.1 Yb 0.1 O 3‐ δ (Ni‐BCZYYb) anode. The in situ engineered NiCoRu‐CeO 2 heterointerface synergistically promotes efficient ammonia decomposition and proton conduction, achieving a near‐complete and stable conversion efficiency close to 100% at 600°C under 300 h operation. Mechanism studies reveal that CCR‐induced electronic modulation facilitates sufficient charge transfer and downshifts the Ni d‐band center, thereby optimizing adsorption energetics of reactants and key intermediates, and mitigating the over‐binding of NH 3 toward an efficient and stable ammonia conversion process. Using CCR@Ni‐BCZYYb anodes, the assembled DA‐PCFCs exhibit a high peak power density of 1.06 W cm −2 at 650°C, and negligible degradation over 300 h of operation. This work provides an effective interface engineering strategy for developing highly active and durable ammonia‐fueled PCFCs.",crossref
Co‐Assembled Helical Polymer Nanofibers Enable Efficient CO 2 Photoreduction Through Interchain Energy Transfer,https://onlinelibrary.wiley.com/doi/10.1002/anie.7599397,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.7599397,Chunhui Dai,,"ABSTRACT One‐dimensional (1D) nanofibers have shown bright prospects for artificial CO 2 photoreduction but still face formidable challenge in achieving high performance. Herein, a series of polymer nanofibers are prepared via the helical co‐assembly of chiral poly{1,2‐bis(4‐ethynylphenyl)‐1,2‐diphenylethene‐ co ‐( S )‐dinaphtho[2,1‐ d :1',2'‐ f ][1,3]dioxepine} (P1) and poly[(9,9’‐dioctylfluorenyl‐2,7‐diyl)‐ co ‐4,7‐di(2‐thienyl)‐2,1,3‐benzothiadiazole] (P2) using interchain energy transfer strategy. The helical nanostructure arranged through intermolecularly layered packing endows the polymer nanofibers with expansive surface area, strong light harvesting ability, and great mass diffusion kinetics arising from the abundant active sites. In comparison with the model polymer P1, the binary polymers exhibit not only minimized radiative energy loss, broaden solar light absorption, but also significantly boosted charge transport during the photoreduction process. Under simulated solar light (100 mW/cm 2 ), P1‐0.3P2 nanofibers achieved an excellent CO yield of 1165.31 µmol h −1 g −1 , which is superior to that of P1 nanofibers (76.28 µmol h −1 g −1 ) and previously reported nanofiber photocatalysts under similar conditions. This study presents a novel strategy to fabricate conjugated polymer‐based nanofibers as a promising photocatalyst for highly efficient CO 2 conversion.",crossref
Unraveling the Structural Dynamics in Ammonia Synthesis over the Strontium Fluoride-Supported Ruthenium Catalyst,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c12200/5429797/Unraveling-the-Structural-Dynamics-in-Ammonia,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/jacs.6c12200,Yongan Yang,,"Abstract The catalytic synthesis of ammonia (NH3) is a cornerstone of the chemical industry. However, to date, direct visualization of the reactant-support interaction and the structural dynamics of catalyst surface/interfaces during efficient NH3 synthesis remain scarce. Herein, this article elucidates the dynamic structural evolution of a previously unreported catalyst Ru/SrF2 by utilizing multiple in situ techniques. The in situ environmental transmission electron microscopy technique not only visualizes the N2/H2 exposure-induced reversible surface rearrangement of SrF2 from (100) to (111) with lamellar nanostructures but also unravels the reaction-driven cyclic reconstruction of the Ru/SrF2 surface-interface under the N2–H2 mixture. The catalytically-active sites are identified mainly as the fluorine vacancy (VF)-centered Ru0-VF-Srγ+ perimeter sites. These sites are abundantly generated due to the recurring surface-interface reconstruction over Ru/SrF2 and underlie the catalyst’s exceptional performance under mild conditions. This work may inspire more advanced operando studies for understanding catalytic mechanisms and developing practical catalysts.",crossref
Molecular Engineering of a Mixed‐Spacer System Toward High‐Performance Polycarbazole Anion‐Exchange Membranes,https://onlinelibrary.wiley.com/doi/10.1002/anie.5745701,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.5745701,Chuanbing Tang,,"ABSTRACT This manuscript reports a mixed‐spacer architecture for resolving the conductivity–swelling–stability tradeoff in ether‐free anion‐exchange membranes (AEMs). Unlike conventional spacer engineering, which usually relies on a single spacer length, the mixed‐spacer approach provides an additional degree of freedom for regulating membrane properties. Using mixed‐spacer engineering in polycarbazoles with mixed short and long spacer side chains, we show that hydroxide transport and membrane durability can be jointly optimized through control of hydration, ionic connectivity, and local cation solvation, rather than through ion exchange capacity alone. A series of membranes with varied ratios of short ( C4 ) and long ( C6 ) alkyl spacers were synthesized via acid‐catalyzed Friedel–Crafts polymerization followed by quaternization. The optimized membrane achieves a hydroxide conductivity of 184 mS cm −1 at 80°C, outperforming both short‐spacer and long‐spacer counterparts. Membranes rich in C4 spacers exhibit weaker alkaline stability, whereas those containing dominant C6 spacers show excellent stability. In a fuel cell device, the membrane delivers a peak power density of 2.51 W cm −2 , among the highest reported for polycarbazole AEMs. Mechanistic understanding was achieved through both experimental and computational investigations. These results demonstrate that mixed‐spacer molecular engineering is a promising and effective strategy for designing high‐performance AEMs.",crossref
DMSO‐Modulated Divergent Fluoroalcohol Addition to Alkenes via Cooperative Iron/Disulfide Photocatalysis,https://onlinelibrary.wiley.com/doi/10.1002/anie.5041475,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.5041475,Peng Xu,,"ABSTRACT Fluoroalcohols and their ether counterparts are indispensable pharmacophores in modern medicinal chemistry. Despite the inherent appeal of constructing these motifs through the direct addition of fluoroalcohols across alkenes, the profound inductive withdrawal exerted by the fluorine atoms engenders a formidable electronic barrier: it drastically suppresses oxygen nucleophilicity, pushes oxidation potentials to prohibitive levels, and renders the α‑C─H bonds kinetically inert. Here, we report a cooperative iron/disulfide photocatalytic framework that transcends this electronic recalcitrance through an exogenously controlled divergent strategy. By harnessing a photoinduced alkoxide to iron charge transfer (Fe‐LMCT) process, this platform bypasses traditional redox limitations to generate reactive fluoroalkoxy radicals from unactivated substrates. We further uncover a concentration‐dependent pathway regulated by DMSO: while bulk DMSO promotes a low‐barrier 1,2‐hydrogen atom transfer (HAT) of the transient fluoroalkoxy radicals to access α‐hydroxyfluoroalkyl radical reactivity, this facilitation is insufficient at additive‐level concentrations, thereby prioritizing direct O ‐centered radical reactivity. This platform provides a robust gateway to structurally complex fluorinated architectures and establishes a blueprint for orchestrating the reactivity of high‐energy radical intermediates through external chemical cues.",crossref
S‐Scheme Charge Separation Enables Photocarrier‐Regulated Aqueous NH 4 + Storage in g‐C 3 N 4 @WO 3 Heterojunctions,https://onlinelibrary.wiley.com/doi/10.1002/anie.3990578,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.3990578,Tianyi Ma,,"ABSTRACT Aqueous ammonium‐ion (NH 4 + ) batteries are promising for sustainable energy storage, yet their performance is severely constrained by sluggish reaction kinetics. Photo‐assisted strategies offer a compelling route to overcome these limitations; however, single‐semiconductor electrodes suffer from rapid photogenerated carrier recombination, resulting in poor light‐utilization efficiency. Here, we develop a g‐C 3 N 4 @WO 3 S‐scheme heterojunction (CNW) that unlocks efficient light‐to‐charge conversion for photocarrier‐regulated reversible NH 4 + storage. Characterization and simulation reveal that Fermi level alignment and band bending at the CNW interface establish a built‐in electric field, driving S‐scheme charge separation with selective recombination of low‐energy carriers and retention of high‐energy electrons on g‐C 3 N 4 and holes on WO 3 . This preserves strong redox capability, thereby enabling efficient utilization of photoexcited carriers in the electrochemical storage process. Together with pronounced interfacial orbital coupling, the resulting photocarrier redistribution accelerates NH 4 + adsorption and electron/ion transport. Consequently, the CNW electrode delivers a 187% capacity enhancement under illumination, achieving 452 mAh g −1 at 2 A g −1 with excellent cycling stability, surpassing all currently reported W‐based and C‐based materials for NH 4 + storage. Correlative electrochemical, spectroscopic, and theoretical analyses decouple photoelectric and thermal effects, revealing a photoelectric‐dominated, thermally assisted synergistic mechanism that simultaneously enhances NH 4 + storage kinetics and capacity.",crossref
Dirac vs. Majorana Dark Matter Imprints on Neutron Star Observables,https://www.sciencedirect.com/science/article/pii/S0370269326008105?dgcid=rss_sd_all,,ScienceDirect Publication: Physics Letters B,2026-09-15 00:00:00+00:00,10.1016/j.physletb.2026.140960,Sudhanwa Patra,,"Publication date: Available online 15 September 2026Source: Physics Letters BAuthor(s): M. Bhuyan, Jeet Amrit Pattnaik, S.K. Patra, Sudhanwa Patra",rss_description
Revisiting Magnetic Field Configuration in Schwarzschild-like Black Hole,https://www.sciencedirect.com/science/article/pii/S0370269326008099?dgcid=rss_sd_all,,ScienceDirect Publication: Physics Letters B,2026-09-15 00:00:00+00:00,10.1016/j.physletb.2026.140959,zzet Sakall,,"Publication date: Available online 15 September 2026Source: Physics Letters BAuthor(s): Faizuddin Ahmed, Ahmad Al-Badawi, zzet Sakall",rss_description
Testing Scalar Field Dark Matter models in M31 galaxy through the Rotation Curve analysis,https://www.sciencedirect.com/science/article/pii/S0370269326008087?dgcid=rss_sd_all,,ScienceDirect Publication: Physics Letters B,2026-09-15 00:00:00+00:00,10.1016/j.physletb.2026.140958,Guldana Rabigulova,,"Publication date: Available online 15 September 2026Source: Physics Letters BAuthor(s): Gulnara Suliyeva, Kuantay Boshkayev, Talgar Konysbayev, Yergali Kurmanov, Guldana Rabigulova",rss_description
Integrated optoelectronic chip technologies for quantum information processing,https://academic.oup.com/nsr/advance-article/doi/10.1093/nsr/nwag598/8796204?rss=1,,National Science Review Advance Access,2026-09-15 00:00:00+00:00,10.1093/nsr/nwag598,Guangcan Guo,,"In photonic quantum information processing, the generation, manipulation, and detection of photonic quantum states inherently depend on electronic control devices. As a core enabling technology, on-chip optoelectronic hybrid integration drives optical quantum devices toward higher density, lower power consumption, and enhanced stability while pushing the application and performance limits of quantum information processing. This review summarizes the progress in chip-integrated optoelectronic technologies and their applications in key quantum information scenarios-quantum communication, quantum photonic source engineering, optical frequency conversion, and linear optical quantum information processing. We also discuss key challenges and future directions, envisioning optoelectronic integration as the pivotal bridge from lab demonstrations to practical, scalable quantum photonic systems.",rss_oup
Luminescence Vapochromism of a Cu(I)/Na Phosphane Iodide Assembly Based on a Secondary‐Sphere Sodium Response,https://onlinelibrary.wiley.com/doi/10.1002/anie.6117838,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.6117838,Igor O. Koshevoy,,"ABSTRACT Photoluminescent compounds showing distinct and selective optical response to external perturbation are essential components for sensing applications. Herein, we present a copper(I) iodide–sodium luminescent complex assembled with a hybrid phosphane‐phosphinate ligand. The photoemission of the tetrametallic {Cu 2 I 2 Na 2 } aggregate is consistent with the thermally activated delayed fluorescence that originates from the [CuI(phosphane)] motifs but strongly depends on the coordination environment of sodium ions completed by O‐donor solvent molecules, Na–π(phenyl) interactions, and/or Na–I bonds. The reversible removal and vapor‐phase addition of methanol, ethanol, water, and dimethoxyethane as Na‐bound ligands alter the solid‐state luminescence from blue (461 nm) to yellow (570 nm) with quantum yields reaching 0.73. Importantly, different photoemission responses to methanol (522 nm) and ethanol (492 nm) are complemented by preferred binding of methanol and its detection in up to 1:10 methanol:ethanol mixtures. Variations of luminescence among the studied solvates are attributed to the alterations of secondary sphere interactions involving sodium ions and illustrate a new approach to stimuli‐responsive metal complexes constructed from soft‐hard donor ligands.",crossref
Engineering Ferrimagnetic Interactions in Molecular Quantum Systems,https://onlinelibrary.wiley.com/doi/10.1002/anie.4744683,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.4744683,Pascal Ruffieux,,"ABSTRACT Achieving long‐range ferrimagnetic order in purely organic systems remains a major challenge in molecular magnetism. Here, we report the synthesis and characterization of heterospin‐coupling motifs, formed by covalently linking spin‐ and spin‐1 triangular nanographenes. A combined solution‐phase and on‐surface synthetic strategy yields three distinct compounds, whose structures are elucidated by bond‐resolved scanning probe microscopy. Starting from a spin‐–spin‐1 dimer as the elemental ferrimagnetic unit, we employ inelastic electron tunneling spectroscopy to resolve low‐energy magnetic excitations and extract the parameters of the Heisenberg Hamiltonian. Extension to trimeric architectures results in two distinct spin configurations, with compensated () and uncompensated () ferrimagnetic ground states. The Heisenberg model accurately describes all magnetic transitions, offering direct insight into increasingly complex spin Hamiltonians. These findings establish a molecular platform for designing heterospin systems with robust exchange interactions, providing access to higher‐dimensional spin states beyond the two‐level qubit paradigm.",crossref
Axial Boron Coordination Reconstructs Stereostructure of Cu Single‐Atom Nanozymes for Efficient Water‐Phase Chemical Sensing,https://onlinelibrary.wiley.com/doi/10.1002/anie.8789610,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.8789610,Kang Liang,,"ABSTRACT Developing single‐atom nanozymes with stereoconfigurations is a new paradigm for biomimetic construction of next‐generation natural enzyme alternatives and for achieving high enzyme‐like selectivity and activity. This work developed a high‐temperature pyrolysis tandem chemical vapor deposition technique to produce Cu SAzymes (Cu‐B/N‐C) with axial B coordination as laccase mimics, with Cu‐B axial N 3 ‐C as the core structure. Axial ligands modulate the d‐band center of Cu SAzymes to identify the equilibrium point between the energy barriers of reactant adsorption and product desorption. Transforming product desorption from an endothermic process to a spontaneously exothermic process promotes the regeneration of nanozymes after catalytic cycles. This results in Cu‐B/N‐C exhibiting higher kinetic parameters and specific activity than natural laccase. Subsequently, a sensor array for high‐throughput detection of phenolic pollutants in seawater was constructed based on the time‐dependent changes in the laccase‐like catalytic kinetics of Cu SAzymes before and after modification. On this basis, a stepwise prediction model was further developed using machine‐learning artificial neural network algorithms to enhance the sensor array's detection accuracy for blind samples. Overall, this work provides new insights into the rational design of artificial enzymes from a stereochemical perspective.",crossref
Electron Bridge Enhanced Charge Polarization Enables Efficient and Ultra‐Long Stable Urea Electrosynthesis,https://onlinelibrary.wiley.com/doi/10.1002/anie.2196422,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.2196422,Wei Ye,,"ABSTRACT Urea electrosynthesis from carbon dioxide and nitrates powered by green electricity is a zero‐carbon route for urea production. Simultaneously achieving high activity and long‐term stability is a prerequisite for the industrialization of urea electrosynthesis. In this study, we propose an electron bridge strategy based on a Pd 1 and Ni 1 dual single‐atom alloy to boost the electrocatalytic activity and durability for urea electrosynthesis. The single‐atom Ni 1 sites act as electron bridges to promote charge transfer from Cu to Pd 1 sites, leading to charge‐polarized Pd–Cu sites, which upshift the d‐band center and improve oxidation resistance of the catalyst. Consequently, the Pd 1 and Ni 1 dual single‐atom sites simultaneously accelerates both carbon dioxide reduction and nitrates reduction half‐reactions, while facilitating the first C–N coupling step. The Pd 1 and Ni 1 dual single‐atom alloys deliver a urea yield rate of 541.6 mmol g cat −1 h −1 with a urea Faradaic efficiency of 57.3%. Remarkably, this catalyst achieves a record durability of 1700 h at a current density of 40 mA cm −2 . This work provides new insights into the synergistic catalysis of complex multi‐molecule reactions through cooperative multiple active sites.",crossref
Breaking the Activity‐Stability Trade‐Off in Dry Reforming of Methane via Heteroenergetic Support Engineering,https://onlinelibrary.wiley.com/doi/10.1002/anie.8581956,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.8581956,Yulian He,,"ABSTRACT Nickel‐based catalysts are promising for dry reforming of methane (DRM) owing to their high C─H bond activation ability and low cost, while highly susceptible to coke deposition and sintering. Here, we report a heteroenergetic Ce 0.75 Ti 0.25 O 2‐x support that simultaneously regulates Ni nanoparticle stabilization, DRM activity, and oxygen‐mediated carbon removal. Neural‐network‐based molecular dynamics (NN‐MD) simulations and electron microscopy show that partial Ti substitution in CeO 2 transforms the strong Ni‐CeO 2 interaction and weak Ni‐TiO 2 interaction into an intermediate wetting regime with a Ni‐support contact angle close to 90°, suppressing both particle migration/coalescence‐ and Ostwald ripening‐induced sintering while preserving a coupled population of active interfacial and metallic Ni sites. Characterizations and Bader charge analysis further reveal that Ce 0.75 Ti 0.25 O 2‐x moderates Ni‐support electronic coupling and improves oxygen vacancy concentration and lattice oxygen mobility. These coupled structural and chemical effects facilitate methane activation and transient carbon removal through synergistic Mars‐van Krevelen and Langmuir‐Hinshelwood pathways. As a result, Ni/Ce 0.75 Ti 0.25 O 2‐x achieves highly competitive DRM performance with near‐equilibrium CH 4 and CO 2 conversions of 93.8% and 94.3%, respectively, at 750°C and remains stable over 120 h without noticeable deactivation. This work establishes heteroenergetic support engineering as an effective strategy that reconciles high activity with long‐term stability in thermally demanding catalytic reactions.",crossref
Evaluating wireless charging configurations for electric bus systems: A degradation-aware comparison and electricity-pricing implications,https://www.sciencedirect.com/science/article/pii/S0306261926014960?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-15 00:00:00+00:00,10.1016/j.apenergy.2026.128840,Bin Yu,,,
Deriving multivariate solar generation forecast updates—the case of imbalanced data,https://www.sciencedirect.com/science/article/pii/S0306261926014637?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-15 00:00:00+00:00,10.1016/j.apenergy.2026.128807,Christoph Weber,,"Accurate forecasting of solar photovoltaic (PV) generation is critical for integrating renewable energy into power systems. This paper presents a multivariate probabilistic forecasting model that addresses the unique challenges posed by the temporal variability of solar power and the structural data imbalances resulting from day and night-time periods. Unlike conventional point forecasts, our approach models forecast updates—the sequential revisions of forecasts for a fixed delivery time—thus capturing the stochastic evolution of expectations. By modeling the interdependencies of these updates, we generate consistent and realistic forecast trajectories, which are especially valuable for intraday market operations and system balancing. The methodology is applied to a case study in France, demonstrating effectiveness across different spatial granularities and forecast horizons. The model uses advanced data handling methods combined with copula models, resulting in improved Energy Scores and Variogram-based Scores. These improvements underscore the importance of addressing imbalanced data and utilizing multivariate models with repeated updates to enhance solar forecasting accuracy. This work contributes to advancing forecasting techniques essential for integrating renewable energy into power grids, supporting the global transition to a sustainable energy future.",openalex
Integrated energy–water cogeneration in a hybrid V-shaped dual-concentration solar system: a multi-physics approach,https://www.sciencedirect.com/science/article/pii/S0306261926014510?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-15 00:00:00+00:00,10.1016/j.apenergy.2026.128795,D. Santana,,,
Evidence for BINAP‐Stabilized Gold(II) Species in a Catalytic Bromination Reaction of Terminal Alkynes,https://onlinelibrary.wiley.com/doi/10.1002/anie.9751771,,Angewandte Chemie International Edition,2026-09-15 00:00:00+00:00,10.1002/anie.9751771,Manzhou Zhu,,"ABSTRACT Despite significant advances in gold chemistry, the EPR spectroscopic identification of a transient Au(II) species remains highly challenging. Herein, in the study of a bromination reaction of terminal alkynes enabled by a structurally rigid [Au(BINAP)(TFA)] 2 complex as a precatalyst, a novel BINAP‐stabilized gold(II) intermediate has been generated in situ and identified by EPR spectroscopy in the case of an oxidation reaction of a binuclear [Au(BINAP)(TFA)] 2 with N ‐bromosuccinimide (NBS). Structurally rigid [Au(BINAP)(TFA)] 2 complex is the essential factor to form Au(II) species with triplet spin state and subsequent further dissociation to mononuclear gold species.",crossref
Unravelling Facet-Dependent Carrier Transport and Charge Anisotropy in Micron-Scale BiVO4 Crystals,https://pubs.acs.org/aamick/article/doi/10.1021/acsami.6c11047/5429778/Unravelling-Facet-Dependent-Carrier-Transport-and,,ACS Applied Materials & Interfaces: Latest Articles (ACS Publications),2026-09-15 00:00:00+00:00,10.1021/acsami.6c11047,Caleb M. Hill,,"Abstract Understanding carrier transport in semiconductor materials is essential to improving the efficiency of future solar energy conversion devices. Despite significant effort, the influence of anisotropic carrier transport and facet-dependent electron transfer kinetics remains poorly understood for many relevant photocatalyst materials. Here, we investigate these effects in well-defined, micron-scale monoclinic BiVO4 particles by mapping photoelectrochemical reactions using scanning electrochemical cell microscopy (SECCM), revealing pronounced heterogeneities in charge transport across different crystallographic facets. SECCM mapping reveals that {110} facets exhibit higher photocurrents compared to {010} and {111} facets, indicating preferential charge transfer in this system. Similar results were obtained with both inner sphere and outer sphere redox couples, demonstrating that photoelectrochemical reactions at BiVO4 are intrinsically facet dependent due to anisotropic carrier transport. Carrier Generation–Tip Collection SECCM imaging further shows that the in-plane transport length of photogenerated electrons (Lxy = 3.3 μm) is twice that of photogenerated holes (Lxy = 1.6 μm), suggesting asymmetrical carrier mobility within the BiVO4 lattice. These results provide important insights into the fundamental mechanisms governing photocatalytic performance in BiVO4 and offer guidance for the design of improved photocatalyst materials for solar energy conversion.",crossref
