title,link,source,published_str,pub_date,doi,last_author,abstract,abstract_source,must_have_abstract
Structural and functional studies of inward rectifier Kir7.1 and its regulation by the Melanocortin-4 receptor,https://www.nature.com/articles/s41467-026-75941-6,Biological sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Roger D. Cone,"Hereditary defects in the function of the inwardly rectifying potassium channel Kir7.1 in the retinal pigment epithelium are associated with the ocular diseases retinitis pigmentosa, Leber congenital amaurosis, and snowflake vitreoretinal degeneration. However, this ion channel is widely expressed, and studies also suggest that Kir7.1 may be directly regulated in a G protein-independent manner by a GPCR, the melanocortin-4 receptor (MC4R), in specific hypothalamic neurons involved in energy homeostasis. To advance our understanding of this unusual direct regulation of an ion channel by a GPCR, it is important to characterize the structure and function of Kir7.1, and the Kir7.1-MC4R complex. Utilizing cryo-electron microscopy, we present structures of human Kir7.1 and demonstrate the structural basis for the blockade of the channel by a small molecule ML418. We show that channel blockade of Kir7.1 depolarizes MC4R neurons in a slice preparation of the paraventricular nucleus of the hypothalamus (PVH), and activates PVH neurons in vivo, inhibiting food intake and inducing weight loss. We further show that Kir7.1 and MC4R are in close association on the plasma membrane and characterize a fusion construct of MC4R and Kir7.1 that provides an experimental tool for study of Kir7.1 regulation by the MC4R.",nature_html,0
CmDREBa regulates the perennial growth habit of chrysanthemum in response to prolonged chilling,https://www.nature.com/articles/s41467-026-76142-x,Biological sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Chao Ma,"Seasonal growth modulation is a key adaptive trait in perennials that supports overwinter survival. During winter, many perennials adopt a rosette growth habit by suppressing both vegetative extension and flowering, but the mechanism that coordinates these two distinct developmental programs remains unclear. Here, we show that prolonged chilling primarily acts at the shoot apex to confer extension growth and flowering competence in chrysanthemum (Chrysanthemum morifolium). Long-term chilling is accompanied by marked changes in gene expression in the rib zone of the shoot apex. Notably, the expression of CmDREBa is associated with the transition from extension growth to rosette growth. Chilling induces CmDREBa expression, which suppresses both extension growth and flowering; when temperatures rise, CmDREBa expression declines, allowing both processes to resume. CmDREBa directly induces the expression of MADS AFFECTING FLOWERING (MAF) genes, which in turn promote rosette growth. Together, these findings identify CmDREBa as a key regulator of chilling-responsive seasonal growth.",nature_html,0
When should you treat a fever? Evolution holds the answer,https://www.nature.com/articles/d41586-026-02313-x,Nature,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/d41586-026-02313-x,Jonathan R. Goodman,"Understanding natural selection can improve medical treatments, social policies and crop yields.",rss_nature,0
"Design, structure-based optimization and antiviral evaluation of potent inhibitors for the macrodomain Mac1 of SARS-CoV-2",https://www.nature.com/articles/s41467-026-75835-7,Biological sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Ralf Fliegert,"Enzymatically active macrodomains of (+)ss-RNA viruses mediate immune evasion by countering ADP-ribosylation and are therefore promising druggable targets. Here we report testing of ADP / ADP-ribose analogues for their ability to inhibit Mac1 of SARS-CoV-2, measurement of the affinity of active compounds and characterization of their binding mode by cocrystallization, uncovering critical molecular determinants of protein-ligand interaction. Key findings of the resulting structure-activity relationship (SAR) include that inhibitory potency is improved by either replacing the distal ribose of ADP-ribose by a small alkyl group or the adenine N7 by carbon. Based on insights from the SAR, we show β-methyl-GS-441524-diphosphate as nanomolar inhibitor that exhibits >1000-fold selectivity over human MacroD1 and MacroD2. Addition of C11-acyloxybenzyl (AB)-masking groups yields a membrane permeable, lipophilic prodrug that inhibits SARS-CoV-2 in cell culture (EC50 0.06 µM) while exhibiting low cytotoxicity (CC50 > 50 µM). Replacement of the terminal methyl phosphate with an ethyl phosphonate increases stability of the prodrug with little effect on toxicity and antiviral potency (EC50 = 0.03 µM), making it a membrane-permeable nucleotide-based prodrug against viral macrodomains.",nature_html,0
Determinants of electron transport at asymmetric metal/molecule/metal contacts,https://www.nature.com/articles/s41467-026-76040-2,Physical sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Wei Liu,"Single–molecule electronic devices offer the ultimate pathway to transcend post–Moore scaling limits. However, developing molecular diodes remains paralyzed by trial–and–error, as classical transport models fail at complex hybrid interfaces involving both strong covalent and weak non–covalent interactions. Here, we establish a unified theoretical model enabling precise quantitative prediction of electron transport across highly asymmetric metal/molecule/metal contacts. By screening 144 diverse molecular junctions—including classic donor–acceptor architectures—we uncover the microscopic mechanisms driving charge rectification: asymmetric anchoring groups induce pronounced electronic polarization, while dynamic adsorption–state changes dictate spatial coupling. This interplay is fundamentally governed by a deep synergy between interfacial bond dipoles and effective tunneling widths. We derive a composite descriptor bridging quantum tunneling and thermal excitation, achieving >93% predictive accuracies across monostable and bistable regimes. Guided by this, we identify optimal configurations yielding an intrinsic rectification ratio of 19.25 at 0.12 V, drastically outperforming conventional D–π–A systems.",nature_html,0
Synthetic ion channel inhibitors enhance plant drought tolerance,https://www.nature.com/articles/s41467-026-75894-w,Biological sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Nobuyuki Uozumi,"Drought stress significantly threatens global food security. According to the FAO2024, agriculture absorbs up to 80% of drought impacts. Stomata are vital pores for gas exchange and transpiration in plants. Stomatal closure, which is crucial for drought tolerance, is regulated by ion transport systems. Here, we identify two inhibitors of plasma membrane voltage-dependent potassium (K+) channels, NS5806 and UA49, that induce stomatal closure, reduce guard cell K+ levels, and increase drought resistance in Arabidopsis plants. This chemical-induced stomatal closure pathway is distinct from the abscisic acid (ABA). Notably, K+ channel inhibition led to increased cytosolic Ca2+, which was absent in K+ inward channel mutants, highlighting the link between K+ channel activity and cytosolic Ca2+ elevation. These findings suggest that the chemical regulation of K+ channels represents a strategy to induce stomatal closure, potentially improving plant drought tolerance through targeted interventions.",nature_html,0
Nonvolatile nematic order manipulated by strain and magnetic field in a layered antiferromagnet,https://www.nature.com/articles/s41467-026-75671-9,Physical sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Linda Ye,"Electronic nematicity refers to a state whose electronic properties spontaneously break rotation symmetries of the host crystalline lattice, leading to anisotropic electronic properties. In this work, we demonstrate that the layered antiferromagnet CoTa3S6 exhibits a switchable nematic order, evidenced by the emergence of both resistivity anisotropy and optical birefringence. This nematic state sets in at a temperature T* distinct from that of the antiferromagnetic transitions in the system, indicating a separate symmetry-breaking mechanism. The nematic order can be manipulated either by an in-plane rotation symmetry-breaking strain or in-plane magnetic field, with the latter exhibiting a pronounced non-volatile memory effect. Remarkably, we find that the broken three-fold rotation symmetry in electronic transport is restored with a moderate out-of-plane field. We hypothesize that the nematicity is of electronic origin and emerges from instabilities associated with van Hove singularities. The resulting phase diagram points to an intertwined interplay between the electronic nematicity and the proposed underlying collinear and non-coplanar spin orders. Our findings establish CoTa3S6 as a versatile antiferromagnetic platform with highly tunable functionalities arising from the breaking of rotational, time-reversal, and inversion symmetries.",nature_html,0
Stiff interlocked nanoclay aerogels for synergistic detection and removal of organic contaminants in water,https://www.nature.com/articles/s41467-026-75896-8,Physical sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Zhifang Sun,"Removing organic pollutants from water is essential for preserving global ecosystems. However, challenges related to recyclability and material stability hinder effective treatment. Inspired by the mortise-and-tenon structure, a series of Ca2+-enhanced amino acid-intercalated layered double hydroxide aerogels featuring an interlocked framework was developed via the structural memory effect and supercritical drying. The aerogels achieve a balance of compressive strength (40.1 − 45.5 MPa) and toughness, overcoming the brittleness of conventional inorganic aerogels. They can remove a broad range of water pollutants, including tetracycline, doxycycline hydrochloride, methyl orange, Congo red and malachite green, with efficiencies of 95.4 − 99.9%, while retaining 87% of their initial efficiency after five regeneration cycles and enabling pollutant detection with a detection limit of 710 nM. The aerogels also exhibit robust stability under liquid nitrogen and butane flame exposure, along with flame resistance (limiting oxygen index ≈ 100%). These findings highlight their potential for water purification under harsh environmental conditions.",nature_html,0
Enantioselective synthesis of ring-constrained biaryls via a twist-expand-seal strategy,https://www.nature.com/articles/s41467-026-76125-y,Physical sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Yong Huang,"Ring-constrained biaryls possess unique axial chirality, but methods to synthesize them with adjustable ring sizes remain limited. We report a “twist-expand-seal” strategy for preparing a unique class of cyclic biaryls that exhibit axial chirality and conformational constraint, with tunable ring sizes. This method enables the streamlined synthesis of 9- to 14-membered cyclic biaryls, achieving yields of up to 99% and enantioselectivities of up to 99% ee (49 examples). This approach begins with enantioselective ring-opening of a “flat” biaryl-embedded lactam mediated by a bifunctional chiral N-heterocyclic carbene (NHC) catalyst (twist). Chain expansion is achieved via introducing alcohols of varying chain lengths (expand), and the final ring closure is accomplished through diverse C–C or C–N bond-forming reactions (seal). Scalable synthesis and subsequent ring transformations are readily achieved. This work expands the chemical space of axial chirality by enabling the versatile synthesis of diverse biaryl-bridged ring scaffolds.",nature_html,0
Nematic and chiral superconductivity emerging within the loop-current phase in kagome metals,https://www.nature.com/articles/s41467-026-75259-3,Physical sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Hiroshi Kontani,"The kagome metals AV3Sb5 (A = Cs, Rb, K) host multiple symmetry-breaking phases, including charge-density-wave and loop-current orders, and exhibit highly exotic superconductivity with pronounced nematicity and chirality. Remarkably, even dilute impurities transform this exotic superconducting state into an isotropic s-wave state. These observations pose a challenge to existing theoretical scenarios. We show that loop-current order induces nematic chiral d-wave superconductivity in kagome metals. The loop-current-induced orbital magnetization (OM) stabilizes one chiral superconducting channels. This OM-chirality coupling mechanism is generic and applies to pairing driven by either attractive or repulsive interactions. Furthermore, coexisting loop-current and bond orders give rise to pronounced nematic chiral superconductivity even for an almost C6-symmetric Fermi surface. For attractive pairing, dilute impurities suppress the chiral state and restore a conventional s-wave phase, as observed experimentally. The theory further predicts a robust 2 × 2 pair-density modulation. This study provides key insights into time-reversal-symmetry-breaking exotic superconductivity in kagome metals.",nature_html,0
The sodium channel SCN2A regulates cortical excitatory and inhibitory neurogenesis,https://www.nature.com/articles/s41467-026-75751-w,Biological sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Karun K. Singh,"Voltage-gated sodium channels regulate neuronal excitability and synaptic transmission in the postnatal and adult brain. The gene SCN2A, encoding the sodium channel Nav1.2, regulates synaptic development and variants in SCN2A are associated with autism spectrum disorders (ASD) and a broad spectrum of epilepsy phenotypes, including early-onset developmental and epileptic encephalopathies. The expression pattern of SCN2A begins during prenatal cortical development, prior to the onset of synaptic transmission, but it is unknown whether SCN2A regulates early cortical development through mechanisms independent of synaptic transmission. Here we reveal that isogenic and ASD patient-derived human forebrain organoids modelling a loss of SCN2A function display impaired excitatory and inhibitory neurogenesis, leading to a developmental imbalance. Unexpectedly, we find precocious generation of cortical inhibitory neurons is driven by elevated Sonic hedgehog signaling and is reversible through pharmacological inhibition. Functionally, these developmental phenotypes arise due to Nav1.2-dependent sodium channel dysfunction and reduced action potential generation, leading to abnormal neuronal network activity. Our results identify a mechanism for cortical excitatory and inhibitory neurogenesis involving SCN2A, and reveal that early neurogenesis deficits precede postnatal neural circuit dysfunction in SCN2A-associated disorders.",nature_html,0
Phase-independent wireless data aggregation via optical in-sensor computing,https://www.nature.com/articles/s41467-026-75857-1,Physical sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Zhizhen Ye,"The data-intensive nature of the Internet of Things (IoT) significantly challenges conventional communication systems. While over-the-air computation integrates communication and computation to reduce data aggregation burdens, it requires strict synchronization of transmitted signals, increasing system overhead. Here, we report an optical in-sensor wireless data aggregation paradigm that exploits photocarrier trapping in defect-dominated persistent photoconductance sensors to reduce dependence on synchronization constraints. Within a single communication window, the system reliably aggregates incoherent optical signals with relative timing offsets exceeding the signal duration by up to 120%, while achieving computation errors below 1.5% normalized mean squared error. This process achieves unbiased integration with pulsed low-frequency readout, indicating its potential for ultra-low power operation. A distributed temperature prediction model based on this paradigm shows faster convergence and competitive accuracy with a simplified architecture, demonstrating effectiveness in distributed edge sensing scenarios. This work provides a promising hardware implementation for low-power data aggregation in large-scale IoT edge networks.",nature_html,0
Phase-homogeneous mixed halide perovskites for stable tandem photovoltaics,https://www.nature.com/articles/s41586-026-10929-2,Nature,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1038/s41586-026-10929-2,Edward H. Sargent,"Mixed-halide wide-bandgap (WBG) perovskites needed in tandem photovoltaics suffer from phase segregation, even at the time of initial film formation – the result of asymmetric nucleation of I-rich and Br-rich phases1-3. Known homogenization strategies tune Pb2+ coordination strength4-6; however, Pb2+-based modulation applies across all Pb2+ centers and does not preferentially address the problem that PbBrx nucleates faster than does PbIx. Here we introduce a selective coordination principle: we tune local Lewis-base hardness at the donor atom through a molecular dipole, an approach that constrains the polarizability of the O-donor’s outermost electrons. The harder O-donor preferentially coordinates the harder Pb2+ of PbBrx, selectively retarding Br-rich nucleation and synchronizing it with PbIx. This leads to compositionally homogeneous WBG films, enabling solar cells with bandgaps of 1.62 eV, 1.68 eV, and 1.88 eV, each achieving enhanced PCE and extended stability (1500 h, ≥T90, 1 sun and 65 °C). Perovskite/organic tandem cells fabricated with these WBG films and an infrared-active organic cell deliver certified 27.0% (steady-state 26.4%) efficiency, with T91 (ISOS-L2 at 65 °C) of 1000 h.",nature_html,0
"Balancing energy, water, and ecology through renewable energy transitions in the Yellow River Basin",https://www.nature.com/articles/s41467-026-76078-2,Earth and environmental sciences : Nature Communications subject feeds,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,,Bojie Fu,"The transition to renewable energy for climate mitigation often involves trade-offs with regional priorities, owning to resource competition and potential ecological impacts. Addressing these challenges requires a holistic strategy. This study examines the potential of Hydropower–Photovoltaic–Wind–Pump renewable energy base (HPWP-base) in the Yellow River Basin in China—a region facing significant sustainability pressures, to balance energy, water, and ecology. Annually, the HPWP-base could replace 23.8% (249.4 tera watt hours) of coal-fired electricity generation. Such a basin-wide transition enables 28.0% reduction in energy-related emissions, 31.5% decline in electricity-sector water consumption, and 9.0% restoration of ecosystem carbon storage. These synergistic outcomes, attained through established technologies (pump and storage hydropower, basin-wide cooperation, and grid expansion), show the practicality of the HPWP-base. Therefore, it can serve as a solution to accelerate regional electricity transformation while advancing sustainable development, and enable policymakers to appreciate how to link renewable energy transition with multiple sustainable goals.",nature_html,0
Optimising national energy systems integrating heat pumps: Effects of rising cooling demand and heating demand-side management strategies,https://www.sciencedirect.com/science/article/pii/S0306261926011645?dgcid=rss_sd_all,ScienceDirect Publication: Applied Energy,2026-07-27 00:00:00 UTC,2026-07-27 00:00:00+00:00,10.1016/j.apenergy.2026.128508,Martin K. Patel,"Heating and cooling interplay affects the energy system planning and operation, especially in heating-dominated countries with rising cooling demand. Heating demand-side management (DSM) measures, such as building envelope retrofit or temperature setpoint reduction can provide flexibility and facilitate HP integration, in order to avoid stress on electricity grids due to heat pumps operation. This study analyses the effect of future residential cooling and heating electrification in Switzerland under various DSM strategies by soft-coupling two energy system models: a physics-based building stock model (SwissRes+) and an energy optimisation model (GRIMSEL). Our results show that heating electrification has a substantial impact on capacity planning and system operation. Applying any heating DSM strategies leads to lower capacity needs, with retrofit showing the largest impact. However, deep retrofit scenarios result in overall higher total energy system costs (+13.5%) due to additional renovation investments. Reducing temperature setpoint by 1 °C decreases battery storage investments by up to 20% or 5 GW and could potentially reduce levelized electricity costs by up to 3.6%, therefore providing significant benefits for long-term planning. Conversely, rising residential cooling has a limited impact on optimal capacity planning (PV and battery storage), but affects system operation (e.g., reducing curtailments and exports while increasing self-consumption and imports), and slightly lowers levelized electricity cost, especially under higher PV adoption scenarios. These findings provide relevant insights for policymakers and energy planners to incorporate heating DSM strategies while adapting to increasing cooling demand driven by climate change.",openalex,0
